,Год,Неделя,A(H1N1)pdm09_0-2,A(H1N1)pdm09_3-6,A(H1N1)pdm09_7-14,A(H1N1)pdm09_15 и ст.,A(H3N2)_0-2,A(H3N2)_3-6,A(H3N2)_7-14,A(H3N2)_15 и ст.,B_0-2,B_3-6,B_7-14,B_15 и ст.,A(H1N1)pdm09_0-2_rel,A(H1N1)pdm09_3-6_rel,A(H1N1)pdm09_7-14_rel,A(H1N1)pdm09_15 и ст._rel,A(H3N2)_0-2_rel,A(H3N2)_3-6_rel,A(H3N2)_7-14_rel,A(H3N2)_15 и ст._rel,B_0-2_rel,B_3-6_rel,B_7-14_rel,B_15 и ст._rel,Население 0-2,Население 3-6,Население 7-14,Население 15 и ст.
467,2018.0,51.0,1072.0,1382.0,1145.0,2399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.202974237511891,6.126511124804391,3.5437506189957415,0.5299476767791905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206036.0,225577.0,323104.0,4526862.0
468,2018.0,52.0,3319.0,4200.0,3091.0,8201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.108835349162284,18.61891948203939,9.566579181935229,1.811630219785803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206036.0,225577.0,323104.0,4526862.0
469,2019.0,1.0,1280.0,1443.0,783.0,1134.0,289.0,326.0,177.0,256.0,0.0,0.0,0.0,0.0,6.250763032596753,5.823244552058111,2.3578655745603467,0.24828782119773696,1.4113050909534854,1.3155770782889427,0.5330040953986991,0.056050866161041143,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
470,2019.0,2.0,3145.0,3428.0,1834.0,5203.0,369.0,403.0,216.0,613.0,0.0,0.0,0.0,0.0,15.35832010743499,13.833736884584342,5.522765598650928,1.139190064983973,1.8019777804907826,1.626311541565779,0.6504456757407854,0.13421555061218055,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
471,2019.0,3.0,2389.0,2949.0,1882.0,6272.0,719.0,888.0,567.0,1888.0,0.0,0.0,0.0,0.0,11.666463191307532,11.900726392251816,5.66730908214888,1.373246220945508,3.511170797216457,3.583535108958838,1.7074198988195615,0.41337513793767844,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
472,2019.0,4.0,2095.0,3173.0,2152.0,5464.0,1246.0,1887.0,1278.0,3247.0,18.0,27.0,18.0,46.0,10.230741057257966,12.804681194511703,6.4803661768248615,1.196335674624722,6.084727139543402,7.61501210653753,3.84847024813298,0.710926415722268,0.08790135514589183,0.1089588377723971,0.05420380631173211,0.01007164001331208,204775.0,247800.0,332080.0,4567280.0
473,2019.0,5.0,2928.0,4823.0,3795.0,8270.0,1453.0,2392.0,1882.0,4101.0,0.0,0.0,0.0,0.0,14.298620437065072,19.463276836158194,11.427969164056854,1.810705715436759,7.095592723721158,9.652945924132364,5.66730908214888,0.8979086020563661,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
474,2019.0,6.0,2715.0,4594.0,3625.0,7607.0,1269.0,2150.0,1696.0,3562.0,0.0,0.0,0.0,0.0,13.258454401172019,18.53914447134786,10.916044326668272,1.6655427300274999,6.197045537785375,8.67635189669088,5.107203083594315,0.7798952549438616,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
475,2019.0,7.0,2194.0,3503.0,2786.0,5819.0,1745.0,2789.0,2216.0,4634.0,0.0,0.0,0.0,0.0,10.71419851056037,14.136400322841,8.389544688026982,1.2740624616839782,8.521548040532291,11.255044390637611,6.673090821488798,1.0146082569932213,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
476,2019.0,8.0,1585.0,2526.0,1981.0,4362.0,1801.0,2871.0,2252.0,4956.0,0.0,0.0,0.0,0.0,7.7402026614576975,10.193704600484262,5.965430016863406,0.9550542116971151,8.7950189232084,11.58595641646489,6.781498434112262,1.085109737086406,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
477,2019.0,9.0,749.0,1127.0,902.0,1947.0,1277.0,1920.0,1538.0,3319.0,0.0,0.0,0.0,0.0,3.6576730557929436,4.548022598870056,2.7162129607323537,0.4262931109982309,6.236112806739104,7.74818401937046,4.631414117080221,0.7266907218300608,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
478,2019.0,10.0,837.0,1222.0,973.0,2078.0,1477.0,2157.0,1717.0,3668.0,18.0,26.0,20.0,44.0,4.08741301428397,4.931396287328491,2.930016863406408,0.4549753901665762,7.212794530582347,8.704600484261501,5.170440857624668,0.8031038167136677,0.08790135514589183,0.10492332526230831,0.060226451457480124,0.009633742621428947,204775.0,247800.0,332080.0,4567280.0
479,2019.0,11.0,638.0,902.0,710.0,1546.0,1556.0,2202.0,1732.0,3772.0,26.0,36.0,28.0,62.0,3.115614699059944,3.6400322841000805,2.1380390267405445,0.33849468392566257,7.598583811500427,8.886198547215496,5.215610696217779,0.8258744810915907,0.12696862409962154,0.14527845036319612,0.08431703204047218,0.013574819148377153,204775.0,247800.0,332080.0,4567280.0
480,2019.0,12.0,531.0,731.0,529.0,1274.0,1269.0,1748.0,1265.0,3048.0,23.0,32.0,23.0,55.0,2.593089976803809,2.949959644874899,1.5929896410503492,0.2789406386295563,6.197045537785375,7.05407586763519,3.809323054685618,0.6673556252298961,0.1123183982419729,0.129136400322841,0.06926041917610215,0.012042178276786183,204775.0,247800.0,332080.0,4567280.0
481,2019.0,13.0,504.0,703.0,382.0,1206.0,1301.0,1817.0,987.0,3117.0,0.0,0.0,0.0,0.0,2.461237944084971,2.8369652945924133,1.1503252228378704,0.2640521273055298,6.353314613600293,7.3325262308313155,2.9721753794266443,0.6824630852498642,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
482,2019.0,14.0,400.0,551.0,303.0,950.0,600.0,826.0,454.0,1425.0,33.0,46.0,25.0,79.0,1.9533634476864852,2.2235673930589184,0.9124307395808239,0.20800126114448864,2.9300451715297275,3.3333333333333335,1.3671404480847988,0.3120018917167329,0.16115248443413502,0.18563357546408393,0.07528306432185015,0.01729694697938379,204775.0,247800.0,332080.0,4567280.0
483,2019.0,15.0,440.0,605.0,382.0,1101.0,476.0,655.0,415.0,1192.0,102.0,140.0,88.0,255.0,2.1486997924551337,2.4414850686037126,1.1503252228378704,0.24106251423166525,2.3245025027469173,2.6432606941081516,1.2496988677427125,0.26098684556234786,0.4981076791600537,0.5649717514124294,0.26499638641291257,0.05583191746509958,204775.0,247800.0,332080.0,4567280.0
484,2019.0,16.0,0.0,0.0,0.0,0.0,434.0,615.0,436.0,1159.0,79.0,112.0,79.0,211.0,0.0,0.0,0.0,0.0,2.1193993407398364,2.4818401937046004,1.3129366417730668,0.25376153859627615,0.38578928091808085,0.4519774011299435,0.23789448325704649,0.04619817484367063,204775.0,247800.0,332080.0,4567280.0
485,2019.0,17.0,71.0,96.0,70.0,173.0,423.0,577.0,418.0,1037.0,141.0,192.0,139.0,346.0,0.3467220119643511,0.387409200968523,0.21079258010118043,0.03787812439789109,2.065681845928458,2.328490718321227,1.2587328354613345,0.22704979769140496,0.688560615309486,0.774818401937046,0.41857383762948686,0.07575624879578217,204775.0,247800.0,332080.0,4567280.0
486,2019.0,18.0,0.0,0.0,0.0,0.0,199.0,289.0,185.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717983152240264,1.1662631154156577,0.5570946759816912,0.08933106794415932,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
487,2019.0,19.0,117.0,154.0,104.0,253.0,117.0,154.0,104.0,253.0,0.0,0.0,0.0,0.0,0.5713588084482969,0.6214689265536724,0.31317754757889665,0.05539402007321644,0.5713588084482969,0.6214689265536724,0.31317754757889665,0.05539402007321644,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
488,2019.0,20.0,165.0,184.0,127.0,418.0,165.0,184.0,127.0,418.0,165.0,184.0,127.0,418.0,0.8057624221706752,0.7425343018563357,0.3824379667549988,0.091520554903575,0.8057624221706752,0.7425343018563357,0.3824379667549988,0.091520554903575,0.8057624221706752,0.7425343018563357,0.3824379667549988,0.091520554903575,204775.0,247800.0,332080.0,4567280.0
489,2019.0,21.0,18.0,23.0,14.0,52.0,54.0,70.0,43.0,156.0,217.0,279.0,172.0,624.0,0.08790135514589183,0.09281678773204197,0.04215851602023609,0.011385332188961483,0.2637040654376755,0.2824858757062147,0.12948687063358227,0.03415599656688445,1.0596996703699182,1.12590799031477,0.5179474825343291,0.1366239862675378,204775.0,247800.0,332080.0,4567280.0
490,2019.0,22.0,0.0,0.0,0.0,0.0,205.0,253.0,124.0,563.0,102.0,127.0,62.0,281.0,0.0,0.0,0.0,0.0,1.0010987669393236,1.0209846650524617,0.3734039990363768,0.1232681158151022,0.4981076791600537,0.5125100887812752,0.1867019995181884,0.06152458355958032,204775.0,247800.0,332080.0,4567280.0
491,2019.0,23.0,0.0,0.0,0.0,0.0,101.0,126.0,51.0,297.0,202.0,252.0,103.0,594.0,0.0,0.0,0.0,0.0,0.4932242705408375,0.5084745762711864,0.15357745121657432,0.06502776269464539,0.986448541081675,1.0169491525423728,0.31016622500602264,0.13005552538929077,204775.0,247800.0,332080.0,4567280.0
492,2019.0,24.0,122.0,145.0,54.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595775851544378,0.5851493139628733,0.16261141893519634,0.07006358270130143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
493,2019.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
494,2019.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
495,2019.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
496,2019.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
497,2019.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
498,2019.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
499,2019.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
500,2019.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
501,2019.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
502,2019.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
503,2019.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
504,2019.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
505,2019.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
506,2019.0,38.0,0.0,0.0,0.0,0.0,186.0,249.0,244.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9083140031742156,1.0048426150121066,0.7347627077812575,0.11297752710584856,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
507,2019.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
508,2019.0,40.0,137.0,193.0,146.0,366.0,137.0,193.0,146.0,366.0,0.0,0.0,0.0,0.0,0.6690269808326211,0.7788539144471348,0.4396530956396049,0.08013522271461351,0.6690269808326211,0.7788539144471348,0.4396530956396049,0.08013522271461351,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
509,2019.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
510,2019.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
511,2019.0,43.0,0.0,0.0,0.0,0.0,310.0,459.0,296.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5138566719570261,1.8523002421307506,0.8913514815707059,0.15392093324692158,0.0,0.0,0.0,0.0,204775.0,247800.0,332080.0,4567280.0
512,2019.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
513,2019.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,204775.0,247800.0,332080.0,4567280.0
514,2019.0,46.0,208.0,291.0,181.0,453.0,104.0,145.0,91.0,227.0,104.0,145.0,91.0,227.0,1.0157489927969723,1.1743341404358354,0.5450493856901951,0.09918375926152984,0.5078744963984861,0.5851493139628733,0.2740303541315346,0.0497013539787357,0.5078744963984861,0.5851493139628733,0.2740303541315346,0.0497013539787357,204775.0,247800.0,332080.0,4567280.0
515,2019.0,47.0,328.0,477.0,356.0,801.0,246.0,358.0,267.0,600.0,820.0,1193.0,889.0,2001.0,1.601758027102918,1.9249394673123488,1.0720308359431463,0.17537790544919515,1.2013185203271883,1.4447134786117837,0.8040231269573597,0.1313692175649402,4.004395067757295,4.814366424535916,2.6770657672849913,0.4381163405790755,204775.0,247800.0,332080.0,4567280.0
516,2019.0,48.0,459.0,653.0,538.0,1018.0,230.0,327.0,269.0,509.0,613.0,871.0,717.0,1357.0,2.2414845562202417,2.6351896690879744,1.6200915442062154,0.22288977246851518,1.123183982419729,1.3196125907990315,0.8100457721031077,0.11144488623425759,2.9935294835795383,3.5149313962873285,2.1591182847506625,0.2971133803927064,204775.0,247800.0,332080.0,4567280.0
517,2019.0,49.0,907.0,1319.0,1144.0,2287.0,91.0,132.0,115.0,229.0,1165.0,1693.0,1469.0,2934.0,4.429251617629105,5.322841000807102,3.444953023367863,0.5007356676183636,0.4443901843486754,0.5326876513317191,0.3463020958805107,0.05013925137061884,5.689171041386888,6.832122679580307,4.423632859551915,0.6423954738925575,204775.0,247800.0,332080.0,4567280.0
518,2019.0,50.0,619.0,910.0,786.0,1508.0,186.0,272.0,235.0,452.0,2042.0,2994.0,2586.0,4966.0,3.022829935294836,3.672316384180791,2.366899542278969,0.330174633479883,0.9083140031742156,1.0976594027441484,0.7076608046253915,0.09896481056558827,9.971920400439506,12.08232445520581,7.787280173452181,1.0872992240458217,204775.0,247800.0,332080.0,4567280.0
519,2019.0,51.0,622.0,892.0,777.0,1653.0,199.0,285.0,249.0,529.0,921.0,1320.0,1150.0,2447.0,3.0374801611524846,3.5996771589991927,2.339797639123103,0.3619221943914102,0.9717983152240264,1.1501210653753027,0.7498193206456275,0.11582386015308893,4.497619338298132,5.326876513317191,3.463020958805107,0.5357674589690143,204775.0,247800.0,332080.0,4567280.0
520,2019.0,52.0,337.0,478.0,360.0,832.0,211.0,298.0,224.0,520.0,690.0,977.0,735.0,1703.0,1.6457087046758638,1.9289749798224374,1.0840761262346423,0.18216531502338373,1.030399218654621,1.2025827280064567,0.6745362563237775,0.11385332188961482,3.369551947259187,3.9426957223567394,2.2133220910623947,0.37286962918848854,204775.0,247800.0,332080.0,4567280.0
521,2020.0,1.0,1059.0,1412.0,811.0,1825.0,197.0,263.0,151.0,340.0,886.0,1182.0,679.0,1528.0,5.381671824737396,5.442134920237264,2.323882115277161,0.39858744975887095,1.0011230873213097,1.0136554419422101,0.4326833531527143,0.07425738790028281,4.502512971404469,4.5556681839379936,1.9456423628522717,0.3337214373871533,196779.0,259457.0,348985.0,4578669.0
522,2020.0,2.0,1005.0,1245.0,759.0,1887.0,149.0,185.0,113.0,281.0,1114.0,1379.0,841.0,2091.0,5.107252298263535,4.798482985619968,2.1748785764431138,0.4121285028465696,0.7571946193445439,0.7130275922407181,0.3237961516970643,0.061371547058763146,5.661173194294107,5.314946214594326,2.409845695373727,0.4566829355867393,196779.0,259457.0,348985.0,4578669.0
523,2020.0,3.0,674.0,832.0,588.0,1828.0,254.0,313.0,222.0,689.0,1584.0,1954.0,1380.0,4295.0,3.42516223784042,3.206697063482581,1.6848861698926887,0.39924266200504993,1.2907881430437191,1.206365602007269,0.6361304927145865,0.15048041253910252,8.049639443233271,7.531113055342503,3.9543246844420246,0.9380455324462197,196779.0,259457.0,348985.0,4578669.0
524,2020.0,4.0,663.0,1044.0,782.0,2001.0,147.0,232.0,174.0,445.0,977.0,1538.0,1152.0,2950.0,3.3692619639290777,4.0237881421584305,2.2407839878504805,0.4370265682013703,0.7470309331788453,0.8941751427018735,0.4985887645600814,0.09718981651654662,4.964960691943754,5.927764523601213,3.301001475708125,0.6442920420759832,196779.0,259457.0,348985.0,4578669.0
525,2020.0,5.0,1287.0,2177.0,1821.0,3873.0,196.0,332.0,277.0,590.0,825.0,1396.0,1167.0,2482.0,6.540332047627033,8.390600369232667,5.217989311861541,0.8458790098170451,0.9960412442384604,1.2795954628319914,0.7937303895582905,0.12885840841519663,4.192520543350662,5.380467669016446,3.3439832657564077,0.5420789316720646,196779.0,259457.0,348985.0,4578669.0
526,2020.0,6.0,1377.0,2433.0,2401.0,3927.0,222.0,392.0,387.0,631.0,1207.0,2133.0,2105.0,3441.0,6.997697925083469,9.377276388765768,6.8799518603951455,0.8576728302482665,1.1281691643925418,1.5108476549100622,1.1089301832456981,0.13781297577964252,6.13378460099909,8.221015428375415,6.03177787010903,0.751528446367274,196779.0,259457.0,348985.0,4578669.0
527,2020.0,7.0,1641.0,2969.0,2994.0,4775.0,302.0,548.0,552.0,880.0,1250.0,2262.0,2281.0,3637.0,8.33930449895568,11.4431293046632,8.579165293637262,1.0428794918348543,1.5347166110204848,2.1121033543130463,1.58172987377681,0.19219559221249669,6.35230385356161,8.718207641343266,6.536097540008883,0.7943356464509664,196779.0,259457.0,348985.0,4578669.0
528,2020.0,8.0,1164.0,2152.0,2150.0,3602.0,234.0,433.0,433.0,725.0,1164.0,2152.0,2150.0,3602.0,5.915265348436571,8.294245289200138,6.160723240253879,0.7866915035788785,1.1891512813867333,1.6688699861634104,1.2407410060604325,0.1583429594932501,5.915265348436571,8.294245289200138,6.160723240253879,0.7866915035788785,196779.0,259457.0,348985.0,4578669.0
529,2020.0,9.0,1191.0,2129.0,1968.0,3206.0,264.0,474.0,437.0,713.0,1130.0,2021.0,1868.0,3043.0,6.052475111673502,8.20559861557021,5.6392108543347135,0.700203487083255,1.341606573872212,1.8268923174167588,1.2522028167399746,0.15572211050853424,5.742482683619695,7.789344669829683,5.352665587346161,0.6646036217075312,196779.0,259457.0,348985.0,4578669.0
530,2020.0,10.0,1066.0,1861.0,1811.0,3145.0,345.0,603.0,586.0,1018.0,1105.0,1930.0,1878.0,3261.0,5.417244726317341,7.172672157621494,5.189334785162686,0.686880838077616,1.7532358635830043,2.324084530384611,1.6791552645529177,0.22233535553672912,5.615436606548463,7.438612178511275,5.381320114045017,0.7122157115965361,196779.0,259457.0,348985.0,4578669.0
531,2020.0,11.0,694.0,1306.0,1157.0,2035.0,194.0,366.0,324.0,570.0,853.0,1606.0,1423.0,2503.0,3.526799099497406,5.03358938089934,3.3153287390575525,0.4444523069913986,0.9858775580727618,1.4106383716762314,0.9284066650429101,0.12449032677400354,4.334812149670443,6.189850341289693,4.0775391492471025,0.5466654173953173,196779.0,259457.0,348985.0,4578669.0
532,2020.0,12.0,735.0,1352.0,1194.0,2530.0,191.0,350.0,309.0,656.0,653.0,1201.0,1061.0,2249.0,3.7351546658942265,5.210882728159194,3.421350487843317,0.5525623276109279,0.970632028824214,1.3489711204554127,0.8854248749946273,0.14327307783113388,3.318443533100585,4.628898044762716,3.040245282748542,0.4911907805521648,196779.0,259457.0,348985.0,4578669.0
533,2020.0,13.0,350.0,621.0,413.0,1356.0,167.0,297.0,197.0,648.0,392.0,696.0,462.0,1519.0,1.7786450789972508,2.393460188008032,1.183431952662722,0.29615593527289263,0.8486677948358311,1.14469835078645,0.5644941759674484,0.14152584517465666,1.9920824884769208,2.682525428105621,1.3238391334871127,0.33175580064861643,196779.0,259457.0,348985.0,4578669.0
534,2020.0,14.0,56.0,91.0,56.0,270.0,181.0,273.0,158.0,823.0,269.0,413.0,242.0,1239.0,0.2845832126395601,0.3507324913184073,0.1604653495135894,0.058969102156106935,0.919813597995721,1.0521974739552218,0.45274152184191296,0.17974655953509633,1.3670157892864585,1.591785922137387,0.6934395461122971,0.27060265767191294,196779.0,259457.0,348985.0,4578669.0
535,2020.0,15.0,48.0,64.0,41.0,239.0,0.0,0.0,0.0,0.0,59.0,78.0,50.0,292.0,0.24392846797676582,0.24666900488327545,0.11748355946530653,0.052198575612257624,0.0,0.0,0.0,0.0,0.299828741888108,0.300627849701492,0.14327263349427627,0.06377399196141935,196779.0,259457.0,348985.0,4578669.0
536,2020.0,16.0,16.0,21.0,16.0,94.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,37.0,0.08130948932558861,0.08093826722732476,0.0458472427181684,0.020529983713607602,0.0,0.0,0.0,0.0,0.030491058497095727,0.03083362561040943,0.017192716019313152,0.008080951036207247,196779.0,259457.0,348985.0,4578669.0
537,2020.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
538,2020.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
539,2020.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
540,2020.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
541,2020.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
542,2020.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
543,2020.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
544,2020.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
545,2020.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
546,2020.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
547,2020.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
548,2020.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
549,2020.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
550,2020.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
551,2020.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
552,2020.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
553,2020.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
554,2020.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
555,2020.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
556,2020.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
557,2020.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
558,2020.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
559,2020.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
560,2020.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
561,2020.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
562,2020.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
563,2020.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,196779.0,259457.0,348985.0,4578669.0
