,Все
1365,489063.67456904065
1366,489063.6772544464
1367,489063.6798893147
1368,489063.68247459666
1369,489063.68501122546
1370,489063.68750011676
1371,489063.68994216894
1372,489063.69233826344
1373,489063.69468926516
1374,489063.6969960227
1375,489063.69925936876
1376,489063.70148012025
1377,489063.7036590788
1378,489063.70579703094
1379,489063.7078947483
1380,489063.70995298814
1381,489063.7119724934
1382,489063.713953993
1383,489063.7158982022
1384,489063.7178058228
1385,489063.7196775433
1386,489063.72151403944
1387,489063.723315974
1388,489063.7250839975
1389,489063.726818748
1390,489063.72852085176
1391,489063.73019092315
1392,489063.73182956496
1393,489063.7334373687
1394,489063.73501491477
1395,489063.73656277254
1396,489063.73808150075
1397,489063.73957164754
1398,489063.7410337509
1399,489063.74246833846
1400,489063.7438759281
1401,489063.7452570279
1402,489063.7466121364
1403,489063.74794174277
1404,489063.74924632686
1405,489063.75052635965
1406,489063.7517823031
1407,489063.7530146106
1408,489063.754223727
1409,489063.75541008863
1410,489063.7565741238
1411,489063.7577162527
1412,489063.75883688754
1413,489063.7599364328
1414,489063.76101528545
1415,489063.76207383483
1416,489063.76311246306
1417,489063.76413154503
1418,489063.7651314486
1419,489063.76611253474
1420,489063.7670751575
1421,489063.7680196644
1422,489063.76894639636
1423,489063.7698556879
1424,489063.77074786724
1425,489063.7716232564
1426,489063.7724821713
1427,489063.7733249221
1428,489063.7741518129
1429,489063.7749631422
1430,489063.77575920284
1431,489063.7765402822
1432,489063.7773066622
1433,489063.7780586195
1434,489063.77879642544
1435,489063.77952034643
1436,489063.78023064375
1437,489063.7809275738
1438,489063.7816113881
1439,489063.7822823335
1440,489063.78294065216
1441,489063.78358658176
1442,489063.78422035545
1443,489063.784842202
1444,489063.7854523458
1445,489063.7860510071
1446,489063.78663840203
1447,489063.7872147426
1448,489063.7877802369
1449,489063.788335089
1450,489063.78887949913
1451,489063.78941366385
1452,489063.789937776
1453,489063.7904520247
1454,489063.7909565956
1455,489063.79145167087
1456,489063.79193742917
1457,489063.79241404583
1458,489063.79288169293
1459,489063.7933405392
1460,489063.7937907503
1461,489063.7942324888
1462,489063.7946659141
1463,489063.79509118263
1464,489063.7955084479
1465,489063.7959178606
1466,489063.79631956836
1467,489063.7967137163
1468,489063.79710044665
1469,489063.797479899
1470,489063.79785221035
1471,489063.79821751505
1472,489063.79857594497
1473,489063.7989276295
1474,489063.79927269556
1475,489063.79961126775
1476,489063.79994346824
1477,489063.80026941694
1478,489063.80058923154
1479,489063.80090302747
1480,489063.80121091794
1481,489063.8015130141
1482,489063.8018094251
1483,489063.80210025783
1484,489063.8023856173
1485,489063.8026656065
1486,489063.8029403265
1487,489063.80320987647
1488,489063.8034743537
1489,489063.8037338536
1490,489063.80398847
1491,489063.80423829466
1492,489063.80448341777
1493,489063.80472392787
1494,489063.80495991174
1495,489063.80519145454
1496,489063.80541863985
1497,489063.8056415497
1498,489063.8058602646
1499,489063.80607486336
1500,489063.8062854236
1501,489063.8064920212
1502,489063.80669473077
1503,489063.80689362553
1504,489063.8070887772
1505,489063.80728025624
1506,489063.8074681318
1507,489063.8076524717
1508,489063.80783334246
1509,489063.80801080936
1510,489063.8081849364
1511,489063.80835578655
1512,489063.8085234214
1513,489063.8086879015
1514,489063.8088492862
1515,489063.8090076337
1516,489063.80916300125
1517,489063.8093154449
1518,489063.8094650197
1519,489063.8096117795
1520,489063.8097557775
1521,489063.8098970655
1522,489063.81003569457
1523,489063.81017171475
1524,489063.81030517514
1525,489063.81043612387
1526,489063.81056460825
1527,489063.81069067464
1528,489063.81081436854
1529,489063.8109357346
1530,489063.81105481664
1531,489063.81117165764
1532,489063.8112862998
1533,489063.81139878446
1534,489063.81150915223
1535,489063.811617443
1536,489063.8117236958
1537,489063.81182794896
1538,489063.8119302402
1539,489063.8120306064
1540,489063.81212908373
1541,489063.8122257078
1542,489063.8123205135
1543,489063.81241353496
1544,489063.81250480586
1545,489063.8125943591
1546,489063.812682227
1547,489063.81276844133
1548,489063.81285303313
1549,489063.812936033
1550,489063.8130174709
1551,489063.81309737614
1552,489063.8131757777
1553,489063.8132527037
1554,489063.81332818203
1555,489063.81340223993
1556,489063.8134749041
1557,489063.8135462008
1558,489063.81361615576
1559,489063.8136847942
1560,489063.8137521409
1561,489063.8138182202
1562,489063.81388305593
1563,489063.8139466715
1564,489063.81400908984
1565,489063.81407033355
1566,489063.8141304247
1567,489063.814189385
1568,489063.81424723566
1569,489063.8143039976
1570,489063.81435969134
1571,489063.814414337
1572,489063.8144679542
1573,489063.8145205624
1574,489063.81457218056
1575,489063.8146228273
1576,489063.81467252085
1577,489063.81472127925
1578,489063.8147691201
1579,489063.81481606053
1580,489063.81486211764
1581,489063.81490730797
1582,489063.81495164783
1583,489063.8149951533
1584,489063.81503784
1585,489063.8150797233
1586,489063.81512081844
1587,489063.81516114017
1588,489063.8152007031
1589,489063.8152395215
1590,489063.81527760933
1591,489063.8153149804
1592,489063.81535164814
1593,489063.81538762583
1594,489063.81542292645
1595,489063.81545756274
1596,489063.8154915472
1597,489063.8155248921
1598,489063.8155576095
1599,489063.8155897111
1600,489063.81562120863
1601,489063.8156521134
1602,489063.8156824366
1603,489063.81571218907
1604,489063.81574138167
1605,489063.81577002484
1606,489063.815798129
1607,489063.81582570425
1608,489063.81585276057
1609,489063.8158793077
1610,489063.8159053552
1611,489063.81593091256
1612,489063.81595598895
1613,489063.8159805934
1614,489063.8160047348
1615,489063.81602842186
1616,489063.8160516632
1617,489063.8160744671
1618,489063.8160968419
1619,489063.81611879554
1620,489063.8161403361
1621,489063.81616147124
1622,489063.81618220865
1623,489063.8162025558
1624,489063.81622252
1625,489063.8162421085
1626,489063.8162613284
1627,489063.8162801866
1628,489063.81629868987
1629,489063.8163168449
1630,489063.8163346583
1631,489063.81635213643
1632,489063.81636928563
1633,489063.8163861121
1634,489063.816402622
1635,489063.8164188211
1636,489063.81643471535
1637,489063.8164503105
1638,489063.81646561215
1639,489063.8164806258
1640,489063.81649535696
1641,489063.81650981086
1642,489063.81652399275
1643,489063.81653790775
1644,489063.8165515609
1645,489063.8165649571
1646,489063.8165781012
1647,489063.8165909979
1648,489063.8166036519
1649,489063.8166160678
1650,489063.81662825
1651,489063.81664020295
1652,489063.816651931
1653,489063.8166634383
1654,489063.816674729
1655,489063.81668580725
1656,489063.816696677
1657,489063.8167073422
1658,489063.81671780674
1659,489063.8167280743
1660,489063.8167381486
1661,489063.8167480334
1662,489063.81675773213
1663,489063.8167672483
1664,489063.8167765854
1665,489063.81678574684
1666,489063.81679473585
1667,489063.81680355564
1668,489063.8168122095
1669,489063.8168207005
1670,489063.8168290317
1671,489063.8168372061
1672,489063.8168452266
1673,489063.81685309624
1674,489063.8168608178
1675,489063.816868394
1676,489063.8168758276
1677,489063.8168831213
1678,489063.8168902778
1679,489063.81689729955
1680,489063.8169041892
1681,489063.8169109492
1682,489063.81691758195
1683,489063.8169240899
1684,489063.81693047535
1685,489063.81693674065
1686,489063.816942888
1687,489063.81694891973
1688,489063.81695483794
1689,489063.81696064473
1690,489063.8169663423
1691,489063.8169719326
1692,489063.8169774177
1693,489063.81698279956
1694,489063.81698808016
1695,489063.8169932614
1696,489063.8169983451
1697,489063.8170033331
1698,489063.8170082273
1699,489063.81701302936
1700,489063.81701774104
1701,489063.81702236406
1702,489063.81702690007
1703,489063.81703135074
1704,489063.81703571766
1705,489063.8170400024
1706,489063.81704420643
1707,489063.8170483314
1708,489063.8170523787
1709,489063.8170563499
1710,489063.8170602463
1711,489063.8170640694
1712,489063.8170678205
1713,489063.81707150105
1714,489063.81707511237
1715,489063.8170786557
1716,489063.81708213233
1717,489063.81708554353
1718,489063.81708889053
1719,489063.81709217455
1720,489063.81709539675
1721,489063.81709855836
1722,489063.8171016605
1723,489063.8171047042
1724,489063.8171076907
1725,489063.8171106209
1726,489063.817113496
1727,489063.817116317
1728,489063.8171190849
1729,489063.8171218007
1730,489063.81712446536
1731,489063.8171270799
1732,489063.8171296452
1733,489063.8171321623
1734,489063.817134632
1735,489063.81713705516
1736,489063.81713943277
1737,489063.8171417656
1738,489063.81714405457
1739,489063.81714630045
1740,489063.8171485041
1741,489063.8171506662
1742,489063.81715278764
1743,489063.81715486915
1744,489063.81715691154
1745,489063.81715891545
1746,489063.81716088165
1747,489063.8171628109
1748,489063.8171647038
1749,489063.8171665611
1750,489063.8171683834
1751,489063.8171701714
1752,489063.8171719258
1753,489063.81717364717
1754,489063.8171753361
1755,489063.8171769933
1756,489063.81717861927
1757,489063.8171802147
1758,489063.81718178006
1759,489063.817183316
1760,489063.817184823
1761,489063.81718630163
1762,489063.81718775246
1763,489063.817189176
1764,489063.81719057274
1765,489063.8171919432
1766,489063.81719328783
1767,489063.81719460717
1768,489063.8171959017
1769,489063.81719717185
1770,489063.8171984181
1771,489063.8171996409
1772,489063.8172008407
1773,489063.8172020179
1774,489063.81720317295
1775,489063.81720430625
1776,489063.81720541825
1777,489063.8172065093
1778,489063.81720757985
1779,489063.8172086302
1780,489063.81720966083
1781,489063.8172106721
1782,489063.8172116643
1783,489063.8172126378
1784,489063.817213593
1785,489063.8172145302
1786,489063.81721544976
1787,489063.81721635204
1788,489063.8172172373
1789,489063.81721810595
1790,489063.8172189582
1791,489063.8172197945
1792,489063.817220615
1793,489063.81722142006
1794,489063.81722221
1795,489063.81722298503
1796,489063.8172237455
1797,489063.8172244917
1798,489063.8172252238
1799,489063.81722594216
1800,489063.817226647
